gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-0.8342994859546804,0,0,0,0,0,0,0,0,0,-0.5539291751648108,-0.7866661948542939,1,0,1,0,0,0,0,1
1,0,0,0,-1.3911272402561214,1,1,1,2,1,2,1,1,1,0.48136952987102005,-1.1130735898790225,1,1,0,0,0,0,1,0
0,0,0,1,0.23295370978974816,1,1,1,2,1,1,1,1,1,0.057822715537654584,0.2204607078508377,0,1,0,0,0,0,0,0
1,0,0,1,-1.3911272402561214,0,0,0,0,0,0,0,0,1,0.16712511923658765,-1.1178454003289242,1,0,1,0,0,1,0,0
1,0,1,0,0.46496527408201527,1,2,1,2,2,1,2,1,0,-1.3002596504215875,-0.4320688109217234,0,1,0,1,0,0,0,0
0,1,1,1,-0.7414948602377736,1,1,1,2,1,2,1,2,1,0.7573580992108258,-0.48004625294518943,0,0,0,0,0,0,0,0
0,0,1,0,-0.5558856088039599,1,1,0,0,0,0,0,0,0,1.3107015179366739,-0.1317248371043371,0,0,1,0,0,1,0,0
1,0,1,0,-0.09186248021942575,1,1,1,1,2,1,1,1,0,1.4818280937278157,0.5645808557955811,0,1,0,0,0,1,0,0
1,0,0,0,-0.23106941879478599,1,1,2,1,1,1,1,2,1,1.503005434444484,0.3844605715632672,1,1,0,0,0,0,1,0
1,0,1,1,-0.6950925473793201,1,1,1,1,1,1,2,2,1,1.391312040664637,-0.25496202872353196,0,0,0,0,1,0,0,0
0,0,1,0,1.9034369726940712,1,1,1,1,2,1,2,1,0,-0.031668627490846944,1.5603435881792624,0,1,0,1,0,0,0,1
0,0,0,0,-0.787897173096227,1,1,0,0,0,0,0,0,1,-0.3660656688072697,-0.71669174400688,1,0,1,0,0,0,0,1
1,0,0,0,-1.344724927397668,1,1,2,1,1,2,2,1,0,-0.7137839405745002,-1.1312220298401154,0,0,0,1,0,0,1,0
1,0,1,0,1.1609999669588165,1,1,1,1,1,1,2,2,0,0.5592474925065098,1.4366655227685006,0,1,0,0,0,0,1,0
1,0,0,1,-0.41667867022859967,1,1,0,0,0,0,0,0,0,1.0886810104232163,0.01225416972046223,0,0,1,0,0,0,1,0
0,0,0,0,-0.3238740445116928,1,1,2,2,2,1,1,1,1,-0.27486647572097245,-0.38261314500888566,1,0,0,0,0,0,0,0
1,0,0,1,0.46496527408201527,1,2,1,1,2,1,1,2,1,-0.17000448217230887,0.3011769189610191,0,0,0,0,0,1,0,0
1,0,0,0,-1.3911272402561214,1,1,1,2,2,1,1,2,1,1.503005434444484,-1.0975600191663537,1,1,0,0,0,0,1,0
1,0,1,1,-0.37027635737014625,1,1,1,1,1,1,1,1,0,0.7559918191645888,-0.04833744949230867,0,1,0,0,0,0,0,1
1,0,1,1,1.764230034118711,1,1,0,0,0,0,0,0,1,-1.862825459459533,-0.4086143252103598,0,0,1,0,0,0,0,0
0,0,1,1,1.9034369726940712,0,0,0,0,0,0,0,0,1,0.8755413232102968,2.534793962803547,0,0,1,0,1,1,0,0
1,0,0,1,-0.1846671059363326,1,2,1,1,1,2,2,1,1,0.3645525859177854,0.021481398840434755,0,1,0,0,0,0,0,0
1,0,0,0,-1.2983226145392146,1,1,2,2,1,1,1,1,1,1.1341098219605854,-1.0679488606245193,1,1,0,0,0,0,1,0
0,1,0,0,-1.2983226145392146,1,2,1,2,2,1,2,2,0,1.320948618283449,-1.0330783370868155,0,1,0,0,1,0,1,0
0,0,0,1,-0.8342994859546804,1,2,0,0,0,0,0,0,0,-0.7961023133602593,-0.8240834128821084,0,0,1,0,0,0,1,0
1,0,1,1,1.0217930283834562,0,0,0,0,0,0,0,0,1,1.2072058044342469,1.8359934429184084,0,0,1,0,0,0,1,0
1,0,1,0,-0.04546016736097233,1,2,1,1,1,1,2,1,1,1.1901273038562885,0.5028066574713128,1,1,0,0,0,0,1,0
0,0,1,1,1.3930115312510836,1,1,1,1,1,1,2,1,0,-1.328609961380998,-0.002735539192815309,0,0,0,0,1,0,0,1
1,0,1,0,-0.8342994859546804,1,1,2,2,1,1,2,1,1,-1.6599328725933888,-0.9765998110118401,1,0,0,0,0,0,1,0
0,0,0,1,-1.2983226145392146,1,2,1,1,1,1,1,2,0,-0.9279483378220971,-1.107362977590608,0,1,0,0,0,1,0,0
0,1,0,0,-1.3911272402561214,1,1,0,0,0,0,0,0,1,0.10632565717905615,-1.1187686419159701,0,0,1,0,1,1,0,0
0,0,1,0,0.23295370978974816,1,2,1,1,1,1,1,2,1,-1.393849833588799,-0.5588693001268773,0,0,0,0,0,0,0,1
1,0,0,1,1.3002069055341767,1,1,0,0,0,0,0,0,0,-0.410128200298402,0.7219572391335277,0,0,1,1,0,0,0,0
0,0,1,0,-0.6486902345208667,1,1,2,1,1,1,1,1,1,-0.26871821551290775,-0.6078218512422797,1,1,0,0,0,0,1,0
0,0,0,0,1.1609999669588165,1,1,2,1,2,1,1,2,0,-1.2732756195084134,-0.08390818434603078,0,1,0,0,1,1,0,0
1,1,1,0,-1.344724927397668,0,0,1,2,1,1,2,2,0,-0.5474393449451866,-1.128696082351961,0,0,0,1,0,1,0,0
0,1,0,0,-0.23106941879478599,0,0,1,2,2,1,1,1,0,-0.6956807299618644,-0.48936684357396437,1,1,0,0,0,0,1,0
0,1,1,0,1.9498392855525246,1,2,0,0,0,0,0,0,1,-0.4125191903793162,1.2134485287228918,0,0,1,0,1,0,0,1
0,0,1,0,-0.4630809830870531,1,2,1,1,2,1,1,2,0,0.6173143944715676,-0.25155952040273266,0,1,0,0,0,0,1,0
1,0,0,0,-0.6486902345208667,0,0,0,0,0,0,0,0,0,-0.5095250736621193,-0.6847828549984083,0,0,1,0,0,0,0,1
1,0,1,1,-0.23106941879478599,1,2,1,1,1,1,2,1,1,-0.7383769814067601,-0.4369391696309162,0,0,0,1,0,0,0,0
0,0,1,0,1.1609999669588165,1,2,1,2,1,1,2,2,1,-0.6550338985863238,0.4056173268079934,0,0,0,0,1,1,0,0
1,0,1,0,-1.1591156759638543,1,1,2,1,1,2,2,1,1,-0.991821929983661,-1.0143801015738863,1,1,0,0,0,0,1,0
0,0,0,1,-0.3238740445116928,1,2,1,1,2,1,2,1,1,0.8823727234414802,0.047378844032128276,0,1,0,0,0,0,1,0
0,0,1,1,0.7897814640911891,1,1,0,0,0,0,0,0,1,-1.1906156767110954,-0.17262236471028622,0,0,1,0,1,0,0,1
0,1,0,1,-0.6022879216624133,1,2,1,1,2,1,2,2,0,-0.5361675345637343,-0.6488438608599655,0,0,0,0,0,0,0,1
1,0,0,0,-1.019908737388494,1,2,1,2,1,1,2,1,1,1.2458032157404324,-0.7043317175915373,0,1,0,0,1,1,0,0
0,1,0,1,-1.0663110502469475,1,1,0,0,0,0,0,0,1,0.28360049317826297,-0.8402505141563942,0,0,1,1,0,1,0,0
1,0,1,1,0.09374677121438792,1,1,2,1,1,2,2,2,1,1.4042917011038851,0.76602387128827,0,0,0,0,0,0,0,1
0,0,0,1,-1.2055179888223078,1,1,1,2,2,1,2,1,1,1.503005434444484,-0.9246545048642711,1,1,0,0,0,0,0,1
1,0,1,0,-1.3911272402561214,0,0,1,1,2,1,1,1,1,-1.3087989007105667,-1.140257349191994,0,0,0,0,0,0,0,1
1,0,0,1,-0.9271041116715872,1,1,1,1,2,1,1,1,1,-1.8699984297022756,-1.0628399113928313,1,0,0,0,0,0,0,0
0,0,1,1,0.46496527408201527,1,2,0,0,0,0,0,0,1,-1.7972440172401736,-0.7327291765189402,0,0,1,1,0,0,0,1
0,0,0,0,-1.3911272402561214,1,1,2,2,2,1,2,1,1,-1.907912700985343,-1.149354909549741,1,0,0,0,0,0,0,0
0,0,0,0,1.1609999669588165,1,2,1,1,1,1,2,2,1,1.503005434444484,2.246706280391723,1,1,0,0,0,0,1,0
1,1,1,1,1.2074022798172699,1,2,2,1,2,1,1,1,0,0.7085135875578649,1.6142650462631492,0,1,0,0,0,0,0,0
0,0,1,0,0.5113675869404687,1,1,0,0,0,0,0,0,0,-0.27623275576720935,0.25494741185235387,0,0,1,0,0,1,0,0
0,0,1,0,-0.8342994859546804,1,1,2,2,1,1,2,2,1,1.1269368517178426,-0.4800203191927443,1,1,0,0,0,0,1,0
0,0,0,1,-1.3911272402561214,1,1,1,1,1,1,1,2,1,-0.8446052550016606,-0.28135740196217174,1,1,0,0,0,0,1,0
0,0,1,0,-1.1591156759638543,1,2,1,2,2,2,1,1,1,-0.11706113038063833,-1.025199663093989,1,1,0,0,0,0,0,1
1,0,0,0,0.14014908407284132,1,1,0,0,0,0,0,0,0,1.3766245301675928,0.8347742490202746,0,0,1,0,1,0,0,1
1,0,0,0,-0.5094832959455065,1,1,2,1,1,2,2,2,1,-0.4688782422865785,-0.5420279212890184,1,1,0,0,0,0,1,0
0,0,0,1,-0.8342994859546804,0,0,1,1,1,1,1,1,1,-0.8794453961806955,-0.9060029501057433,0,1,0,0,0,0,0,0
0,0,1,0,-0.8807017988131338,1,1,0,0,0,0,0,0,0,1.0319803885043946,-0.5644917376569786,0,0,1,0,0,0,1,0
1,0,1,0,-1.019908737388494,1,1,1,2,1,2,2,1,1,1.2854253370812954,-0.6930349750264443,0,0,0,0,1,0,0,0
1,0,1,0,-1.1591156759638543,1,2,0,0,0,0,0,0,0,-1.8242280481533473,-1.1151275430726757,0,0,1,0,1,0,1,0
0,1,0,0,0.5113675869404687,1,2,0,0,0,0,0,0,0,0.6494219755581295,0.8120510951278633,0,0,1,0,0,0,0,0
0,0,1,0,-0.6486902345208667,1,2,1,1,1,2,1,1,1,0.5308971815470991,-0.411316622215141,1,1,0,0,0,0,0,1
1,0,1,0,-0.4630809830870531,1,1,1,1,2,2,2,1,1,-1.1967639369191603,-0.767122519011654,0,0,0,0,0,1,0,0
0,0,1,1,0.8361837769496425,1,1,2,1,2,1,1,2,1,-1.749082645610331,-0.5743828708395461,0,0,0,0,1,0,0,0
0,0,0,0,-0.23106941879478599,0,0,0,0,0,0,0,0,0,-0.8196706441578416,-0.5367011285367915,0,0,1,0,1,0,0,0
1,0,0,0,-0.3238740445116928,1,2,0,0,0,0,0,0,0,0.7132955677196932,-0.0049036008972269856,0,0,1,0,0,0,0,1
1,0,1,0,0.14014908407284132,1,2,1,1,1,1,1,1,0,1.503005434444484,0.9150443995884001,0,1,0,0,1,0,0,1
0,0,1,1,-0.1846671059363326,1,2,0,0,0,0,0,0,0,0.3894871967616046,0.003716778415529771,0,0,1,0,1,1,0,0
1,0,1,1,-1.0663110502469475,1,1,0,0,0,0,0,0,0,-1.2582465389998103,-1.0028707022387435,0,0,1,0,1,0,0,1
1,0,1,1,-0.787897173096227,1,1,1,1,1,1,2,2,1,0.012735474011844966,-0.658755741044489,1,1,0,0,0,0,1,0
1,1,0,0,-1.344724927397668,1,1,1,2,2,1,2,1,1,-0.8633916056374148,-1.0931875885041071,0,1,0,0,1,0,0,1
0,0,1,0,1.9034369726940712,1,1,0,0,0,0,0,0,1,-1.7921204670667858,-0.35605179575459717,0,0,1,1,0,0,0,0
1,0,0,0,-1.0663110502469475,1,1,1,2,1,2,1,1,1,-1.344663751924279,-1.0718907909961772,0,0,0,1,0,1,0,0
1,1,0,0,-0.5094832959455065,1,1,2,2,1,1,1,2,1,-0.3250772674201698,-0.55370329663981,0,0,0,1,0,1,0,0
1,0,0,1,-0.04546016736097233,1,1,1,1,2,1,2,1,1,0.4072488373626811,0.12151306877173922,0,1,0,0,1,0,0,0
0,0,1,0,0.09374677121438792,1,1,2,2,1,1,2,2,0,-0.8309424545392939,-0.3179603001632096,0,0,0,0,0,0,0,0
0,1,0,0,1.114597654100363,1,2,2,1,1,1,1,2,1,-0.6413710981239572,0.4005343113287504,0,0,0,0,1,0,1,0
1,0,1,1,0.9753907155250028,1,2,1,1,2,2,2,1,1,-0.5399248046908851,0.45183127366519144,0,0,0,0,1,1,0,0
1,0,1,0,0.650574525515829,1,2,1,1,1,1,1,2,0,1.503005434444484,1.5574078874024753,0,1,0,0,0,0,1,0
1,0,0,0,-0.37027635737014625,0,0,1,1,2,2,2,2,1,0.4171543676978966,-0.16414202766073308,0,1,0,0,0,0,0,1
0,0,1,0,1.8106323469771644,1,1,0,0,0,0,0,0,0,-0.6765528093145513,0.8106817929987612,0,0,1,0,1,1,0,0
0,0,1,0,-1.112713363105401,1,1,1,1,1,2,1,1,1,-1.3432974718780424,-1.0151062466423495,0,1,0,0,1,0,0,0
1,0,1,1,1.4858161569679904,1,2,0,0,0,0,0,0,0,1.3660358598092586,2.486832081031548,1,0,1,0,0,1,0,0
1,0,1,1,-1.3911272402561214,0,0,2,1,1,1,2,1,1,-1.0092420005731784,-1.1357085690131206,1,1,0,0,0,0,1,0
0,0,0,1,-0.23106941879478599,1,2,0,0,0,0,0,0,1,-1.4081957740742836,-0.7485954462648625,1,0,1,0,0,0,1,0
0,1,0,0,-1.3911272402561214,1,1,0,0,0,0,0,0,1,1.0675036697065479,-1.1041731260398586,1,0,1,0,0,0,0,0
1,0,0,0,-0.37027635737014625,1,2,0,0,0,0,0,0,1,-0.48288261276050437,-0.4763169793435816,0,0,1,0,0,0,0,0
1,0,1,0,-0.13826479307787917,1,2,0,0,0,0,0,0,0,-0.9286314778452153,-0.49062722394279695,0,0,1,0,1,0,1,0
0,0,1,0,-0.23106941879478599,1,1,0,0,0,0,0,0,1,-0.9358044480879578,-0.5322405231162314,0,0,1,0,0,0,1,0
0,0,1,0,0.46496527408201527,1,1,1,1,1,2,2,2,1,-1.006167870469146,-0.196336187946101,0,0,0,1,0,0,0,1
0,0,0,0,-1.2055179888223078,0,0,1,2,1,1,2,1,1,-0.49893640330378514,-1.0214600159914031,1,1,0,0,0,0,1,0
1,1,0,0,-0.9271041116715872,1,1,1,1,2,1,2,1,1,-0.48868930295701024,-0.841967328568261,1,1,0,0,0,0,1,0
1,0,0,1,-1.2519203016807612,1,1,1,2,1,2,2,1,1,-0.2045030533397843,-1.0393283714260886,0,0,0,0,0,0,1,0
0,0,0,0,-0.8807017988131338,1,1,1,1,2,1,1,1,1,-0.9552739387468303,-0.8934821344252408,1,0,0,1,0,0,0,0
0,0,0,0,1.439413844109537,1,1,1,2,2,2,1,1,0,-0.9539076587005937,0.33661279830202673,0,0,0,0,0,0,1,0
0,0,1,0,-0.8807017988131338,1,2,1,2,1,1,2,1,1,-0.9781591295212945,-0.8656655915526086,0,0,0,1,0,0,0,0
1,0,0,0,-0.1846671059363326,1,2,1,1,2,1,1,1,1,-0.7072941103548761,-0.3833133563249039,0,0,0,0,1,0,0,1
0,0,0,0,0.5577698997989221,1,1,2,1,1,1,1,2,0,0.4161296576632195,0.7651006297012239,0,0,0,0,0,0,1,0
1,0,0,0,1.5786207826848973,1,2,2,1,2,1,1,1,1,1.2874747571506504,2.610805791220184,0,0,0,0,1,1,0,0
1,0,1,1,-0.5558856088039599,1,2,1,1,2,1,2,2,1,1.503005434444484,-0.07267886953729519,1,1,0,0,0,0,1,0
0,1,0,0,0.46496527408201527,1,2,2,1,1,1,2,1,1,-0.05557852829998814,0.38200205183146996,0,0,0,0,1,0,0,0
0,0,1,1,-1.019908737388494,1,1,0,0,0,0,0,0,1,-0.9159933874175262,-0.954141181394369,1,0,1,0,0,0,1,0
0,0,0,1,-1.344724927397668,0,0,1,2,2,1,1,1,1,0.600919033916728,-1.1112582272078644,1,1,0,0,0,0,1,0
0,0,0,1,0.41856296122356185,1,1,1,1,1,1,1,2,0,0.5626631926221013,0.6696851677051503,0,1,0,0,0,1,0,0
1,0,0,0,-0.5558856088039599,1,1,1,1,1,1,2,2,0,1.0183175880420283,-0.15441168374332515,0,1,0,0,0,0,0,0
0,1,1,0,1.0217930283834562,0,0,0,0,0,0,0,0,1,-0.5255788642054001,0.46724110936807983,0,0,1,0,1,0,1,0
1,0,1,0,-0.6022879216624133,1,1,1,1,1,1,2,1,1,0.6729903063557119,-0.3551596746704851,1,1,0,0,0,0,1,0
1,0,0,0,-0.9735064245300407,1,2,1,1,1,1,2,2,1,0.40110057715461583,-0.7585747542057435,1,0,0,1,0,0,1,0
0,0,0,1,0.46496527408201527,0,0,1,2,1,2,1,1,1,1.503005434444484,1.270876230137358,0,1,0,0,0,0,0,0
0,1,0,0,-1.2983226145392146,1,2,1,1,1,2,2,2,0,1.0910720005041303,-1.058322251716892,0,1,0,1,0,0,0,0
0,0,1,1,-0.5094832959455065,1,2,2,2,2,1,2,2,1,0.9137971645049234,-0.17665246984025734,1,0,0,0,0,1,0,0
1,0,0,0,0.0009421454974810828,1,1,1,1,1,2,1,1,1,1.0425690588627288,0.4781436588960069,0,1,0,0,0,1,0,0
0,0,0,0,1.6250230955433507,1,2,2,2,2,2,1,1,0,0.9281431049904085,2.2972822844101897,0,0,0,0,1,0,0,1
1,0,1,0,1.4858161569679904,1,2,1,1,1,1,2,2,1,0.4072488373626811,1.6073562946117703,0,1,0,0,0,1,0,0
0,1,1,0,-0.5094832959455065,1,1,1,1,2,1,1,1,0,1.4025838510460895,-0.04407912734082048,1,1,0,0,0,0,0,0
0,0,0,0,-1.112713363105401,1,2,1,1,1,2,1,2,0,1.503005434444484,-0.7893684918590751,1,1,0,0,0,0,1,0
0,0,1,1,-0.6950925473793201,1,1,0,0,0,0,0,0,1,-1.6705215429517228,-0.9583268890390109,0,0,1,0,1,0,0,0
1,0,0,0,1.114597654100363,1,1,0,0,0,0,0,0,0,0.10769193722529302,0.990573860209558,0,0,1,0,1,0,1,0
1,1,0,1,-0.5558856088039599,1,2,2,1,1,2,1,2,1,-0.8883262164812338,-0.6898036294717828,1,1,0,0,0,0,1,0
1,0,1,0,-0.3238740445116928,1,2,1,1,1,1,2,1,0,0.26413100251939076,-0.19855093040491395,0,1,0,0,0,0,0,1
0,0,1,0,1.1609999669588165,1,1,2,2,2,2,2,1,1,-1.633631981703333,-0.3558806329884593,0,0,0,0,0,1,0,0
0,1,0,0,0.3721606483651084,1,1,2,1,1,1,2,1,0,1.053157729221063,0.9412893570628582,0,1,0,0,1,1,0,0
1,0,0,0,-0.3238740445116928,1,1,1,1,1,2,2,1,1,-0.7540892019384817,-0.49836585567241987,0,0,0,0,0,0,0,1
0,1,0,1,1.8570346598356178,1,2,0,0,0,0,0,0,1,-1.505543227368646,-0.05148062028865679,0,0,1,0,0,0,0,0
0,0,0,0,-0.6022879216624133,1,1,1,1,2,2,1,2,0,0.6620600659858183,-0.28929831696086655,0,0,0,0,1,0,1,0
1,0,0,0,-0.23106941879478599,0,0,0,0,0,0,0,0,0,-0.7154917906322962,-0.4481840446911189,0,0,1,0,1,0,0,0
1,0,0,0,1.764230034118711,1,2,1,1,1,2,1,1,1,-0.48459046281830015,1.0012793132189024,0,0,0,0,1,1,0,0
0,0,0,0,-0.6486902345208667,1,2,0,0,0,0,0,0,0,-0.5802300660548666,-0.6521374474204952,0,0,1,0,1,0,1,0
0,0,0,1,-0.7414948602377736,0,0,2,1,2,2,2,2,0,-0.5453899248758316,-0.7115568610227467,0,0,0,0,1,0,0,1
1,0,1,1,1.8570346598356178,1,1,0,0,0,0,0,0,0,-0.6929481698693911,0.7881816693773779,0,0,1,0,0,0,0,0
0,1,1,0,-0.9735064245300407,1,1,0,0,0,0,0,0,1,1.2915735972893607,-0.6418054404463607,1,0,1,0,1,0,1,0
0,0,0,0,0.23295370978974816,1,2,0,0,0,0,0,0,0,0.2607153024037988,0.3421263140718584,0,0,1,0,1,0,0,0
0,0,1,1,1.3466092183926301,1,1,0,0,0,0,0,0,1,-0.9573233588161854,0.25073577045526696,0,0,1,0,1,1,0,0
0,0,0,0,-1.112713363105401,1,2,1,1,1,1,2,2,0,1.2953308674165114,-0.7965521412863724,0,1,0,0,1,0,0,0
0,0,0,1,0.8361837769496425,1,1,1,1,1,1,1,2,0,-1.4286899747678337,-0.35999372612625485,0,1,0,0,1,0,1,0
1,0,1,0,-1.0663110502469475,1,1,0,0,0,0,0,0,0,-0.7031952702161662,-0.9461898928946962,0,0,1,0,0,0,0,1
1,0,1,0,-0.04546016736097233,1,2,0,0,0,0,0,0,1,-0.6949975899387463,-0.31100486775742925,0,0,1,0,0,0,1,0
1,0,0,0,-0.7414948602377736,1,1,1,2,1,1,1,2,1,0.2760859529239614,-0.5030079973600958,0,1,0,0,0,1,0,0
0,0,1,1,0.46496527408201527,1,1,2,1,2,1,1,1,0,0.602968453986083,0.7535393628611909,1,1,0,0,0,0,1,0
1,0,0,1,0.0009421454974810828,1,2,1,2,2,2,2,2,1,-1.359351262421323,-0.6079100260005931,0,0,0,0,0,1,0,0
1,0,0,0,-0.7414948602377736,0,0,1,1,1,2,1,2,1,0.893986103834492,-0.4328105162416536,1,0,0,0,0,1,0,0
0,1,0,0,-0.09186248021942575,1,1,2,2,2,2,2,2,1,0.692459797014584,0.2416589570994761,0,1,0,0,0,1,0,0
1,0,0,1,1.8106323469771644,1,1,0,0,0,0,0,0,1,1.2707378265842515,2.847290493016715,0,0,1,0,0,1,0,0
1,0,0,0,0.8361837769496425,1,1,2,1,1,2,1,2,0,0.26310629248471323,0.884847138241306,0,0,0,0,0,0,0,0
1,0,1,1,-1.1591156759638543,1,2,2,1,1,2,1,1,1,-1.0731155927347424,-0.9939857986510464,0,0,0,1,0,0,1,0
1,0,1,0,0.23295370978974816,0,0,1,1,2,1,2,1,1,-1.4286899747678337,-0.538371262194257,0,0,0,0,1,1,0,0
1,0,1,0,1.1609999669588165,1,2,1,2,1,1,1,1,1,-0.409786630286843,0.5970758476093123,0,0,0,0,0,0,0,0
0,1,0,1,0.23295370978974816,1,1,0,0,0,0,0,0,0,-1.3555939922941722,-0.5338017350134274,0,0,1,0,0,0,0,0
1,1,1,0,0.6041722126573755,1,2,1,2,1,2,2,1,1,1.3745751100982375,1.412526385992586,0,0,0,1,0,0,1,0
1,0,1,0,-1.0663110502469475,1,2,1,1,1,1,1,1,1,1.503005434444484,-0.7188183117073794,1,1,0,0,0,0,0,1
0,0,1,0,0.325758335506655,1,1,1,1,2,1,2,1,0,-1.5328688282933791,-0.6294972815359082,0,0,0,0,0,0,1,0
1,0,1,0,1.8570346598356178,1,1,0,0,0,0,0,0,1,1.23453140535898,2.8619638101501623,0,0,1,1,0,0,0,1
0,0,1,0,0.7897814640911891,1,2,2,2,1,1,1,2,1,0.29897114369842553,0.9177622568446483,0,0,0,0,0,0,0,0
0,0,0,0,-1.2519203016807612,1,2,1,2,1,1,1,2,0,-0.298093236506996,-1.0329331080731228,1,1,0,0,0,0,0,1
0,0,1,1,0.46496527408201527,1,1,0,0,0,0,0,0,1,0.15517016883201706,0.5070079253674219,0,0,1,0,1,1,0,0
1,0,0,0,1.764230034118711,1,2,2,1,2,2,2,1,0,-1.1639732158094804,0.2212594674261473,0,0,0,0,0,1,0,0
1,0,1,1,-1.344724927397668,1,2,1,2,2,1,2,1,0,-0.9552739387468303,-1.1348890624358547,1,1,0,0,0,0,0,0
0,0,1,1,-0.4630809830870531,1,2,0,0,0,0,0,0,0,-1.1103467239946914,-0.7244718697404149,0,0,1,1,0,0,0,0
1,0,1,0,1.1609999669588165,1,2,2,1,2,1,2,1,0,-0.6936313098925095,0.3712706650696806,0,0,0,0,1,0,1,0
0,0,0,1,1.2074022798172699,1,1,1,1,1,1,1,2,0,1.2645895663761864,2.074983345201138,0,1,0,0,0,1,0,0
1,0,0,0,-0.13826479307787917,1,2,1,1,1,1,2,2,1,-0.7534060619153635,-0.4360937293012055,0,1,0,0,0,0,0,1
1,0,1,0,1.9034369726940712,1,1,0,0,0,0,0,0,1,1.2095967945151607,2.900968173827618,0,0,1,1,0,1,0,0
0,0,0,1,-0.41667867022859967,1,2,1,1,1,1,1,1,1,-1.2555139789073368,-0.757801928382879,0,1,0,0,1,0,0,0
0,0,1,0,1.671425408401804,1,1,1,2,1,1,2,1,0,-0.23490278436855005,1.2036196365461922,0,1,0,0,0,0,0,0
0,0,0,0,-1.344724927397668,0,0,0,0,0,0,0,0,1,1.2328235553011841,-1.1016627388031712,0,0,1,1,0,1,0,0
0,0,0,0,-0.41667867022859967,1,1,0,0,0,0,0,0,0,0.3724086961836463,-0.21393483235535726,0,0,1,0,1,0,1,0
1,0,1,0,-0.37027635737014625,1,2,1,2,2,1,1,2,0,0.7833174200893225,-0.05029285442667047,0,0,0,0,0,0,0,0
0,0,1,0,-0.23106941879478599,1,1,1,1,1,1,1,2,1,1.0753597799724088,0.22716717623314484,0,0,0,0,0,0,1,0
0,0,1,0,-1.2519203016807612,1,1,2,1,1,2,2,2,1,-0.9819163996484452,-1.0777570057992627,1,1,0,1,0,0,0,1
1,0,0,0,0.047344458355934496,1,2,2,1,1,1,1,2,1,1.503005434444484,0.7297010576136396,0,1,0,0,0,0,0,1
1,0,1,1,-1.2983226145392146,1,2,1,1,2,1,1,1,1,1.503005434444484,-1.0391001544045715,1,1,0,0,0,0,0,1
0,0,0,0,1.1609999669588165,1,2,2,2,2,1,1,1,1,1.0958539806659586,1.9027261747101833,0,1,0,0,0,0,0,1
1,0,1,1,0.047344458355934496,1,1,0,0,0,0,0,0,0,1.4773876835775466,0.7212881483204435,0,0,1,1,0,1,0,0
0,0,0,1,-0.9271041116715872,1,2,2,2,2,1,1,1,1,1.3721841200173237,-0.5471368705207065,1,0,0,0,0,0,0,0
1,0,1,1,0.6041722126573755,1,2,1,2,2,1,2,1,1,-0.770826132504881,0.028805090530935676,0,0,0,0,1,0,1,0
1,0,0,0,-1.019908737388494,1,1,1,1,1,1,1,1,1,1.4507452226759316,-0.7097778056050118,0,1,0,1,0,0,0,0
1,0,1,0,-1.3911272402561214,1,2,0,0,0,0,0,0,0,-1.4013643738431005,-1.1416629585745195,0,0,1,1,0,0,0,0
1,0,1,0,-1.3911272402561214,1,2,1,2,2,1,1,1,1,-0.01322384686665179,-1.1205840045871283,1,1,0,0,0,0,1,0
0,0,1,0,-1.3911272402561214,1,1,2,2,1,1,1,1,1,1.369109989913291,-1.099593225358051,1,1,0,0,1,0,0,0
0,0,0,0,-0.09186248021942575,1,2,0,0,0,0,0,0,0,0.16063528901696358,-0.024576945502092717,0,0,1,0,0,0,0,0
0,0,1,0,-0.9271041116715872,1,1,0,0,0,0,0,0,1,-0.18230100258843882,-0.7507272007158511,0,0,1,1,0,0,0,0
0,0,0,0,-1.0663110502469475,1,2,0,0,0,0,0,0,0,-1.515448757703862,-1.0571656063578398,0,0,1,0,1,0,0,1
1,0,0,0,-1.2519203016807612,1,1,0,0,0,0,0,0,1,-0.40637093017125125,-1.0081819347395033,1,0,1,0,0,0,0,1
0,0,1,1,-1.112713363105401,1,1,0,0,0,0,0,0,0,-1.8375492786041547,-1.0983172847377511,0,0,1,0,0,0,1,0
0,0,1,0,-0.5094832959455065,1,2,0,0,0,0,0,0,1,-0.5283114242978734,-0.6063954948577982,0,0,1,0,0,1,0,0
0,0,1,0,-0.787897173096227,1,1,1,2,1,2,1,1,1,0.03254653468227651,-0.6478428180155839,0,1,0,1,0,0,0,1
0,0,1,0,-0.9271041116715872,1,1,2,2,1,1,2,1,0,0.6033100239976419,-0.6924540589716738,0,0,0,0,1,0,1,0
0,0,1,1,-0.37027635737014625,1,2,2,2,1,2,1,1,0,1.1607522828622003,0.07384164502712541,0,0,0,1,0,0,0,1
0,0,0,0,-0.5558856088039599,1,1,1,1,2,1,1,2,1,1.503005434444484,-0.023124655365166082,0,1,0,0,1,0,0,1
0,0,1,0,1.8570346598356178,1,1,2,1,2,1,1,2,0,-0.07641429900509722,1.4929469523248933,0,0,0,0,1,0,0,1
